winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
0.649254764,0.422628226,?,67.07457499,1.0,1.0,5,2,2.0,2.0,0,22.0,83.0, ?
0.652153061,0.397496112,1,57.5219853,1.0,?,4,5,2.0,2.0,1,96.0,46.0,0
0.577621189,0.418411271,0,44.67347508,?,2.0,2,3,3.0,4.0,0,25.0,63.0,1
0.361471664,0.759604785,-1,66.73773509,1.0,1.0,4,5,4.0,2.0,0,-1.0,?,0
0.534538359,0.527015794,0,59.87083206,1.0,1.0,1,4,2.0,2.0,0,69.0,?,1
0.0748146,0.260402456,0,73.10967394,1.0,1.0,2,3,?,2.0,1,?,36.0,1
0.804993008,0.11876215,0,70.85385895,0.0,2.0,1,1,3.0,1.0,1,28.0,16.0,0
0.46168028,?,1,80.02938541,3.0,2.0,4,5,4.0,2.0,0,30.0,90.0,1
0.016720256,0.48963581,0,54.31098964,2.0,2.0,5,1,1.0,1.0,0,24.0,55.0,1
0.52795803,0.85254486,0,71.16541376,2.0,2.0,5,5,2.0,2.0,1,54.0,43.0,1
0.962446959,0.863754261,0,65.27600549,0.0,1.0,1,1,4.0,?,1,56.0,53.0,0
0.655949254,0.400665865,1,55.02137187,1.0,0.0,2,5,2.0,2.0,1,82.0,68.0,1
0.19992953,0.569530611,1,69.80322297,3.0,1.0,5,4,5.0,3.0,0,?,37.0,1
0.79127753,0.391343805,1,75.39990277,1.0,2.0,3,5,2.0,2.0,1,72.0,36.0,0
0.056867669,0.143378635,1,60.09453286,2.0,2.0,1,3,2.0,4.0,1,48.0,50.0,1
0.52292603,0.245144764,0,62.75428304,0.0,0.0,2,4,1.0,2.0,1,?,?,0
0.621786794,0.882688233,1,65.54267944,0.0,2.0,1,2,3.0,2.0,1,55.0,42.0,0
0.557617271,0.440138153,-1,60.42168527,0.0,2.0,3,5,2.0,3.0,1,18.0,56.0,0
0.835339136,0.458912131,1,64.8700413,1.0,0.0,3,4,2.0,2.0,0,77.0,27.0,1
0.765244079,0.585496752,0,54.9468334,2.0,1.0,4,1,3.0,3.0,0,70.0,52.0,1
0.336493038,0.379536826,?,68.24315405,3.0,0.0,5,5,3.0,?,0,45.0,49.0,1
0.237050881,0.465111102,0,61.0948765,1.0,1.0,5,3,1.0,2.0,1,33.0,53.0,1
0.506941093,0.432172871,-1,62.44350933,1.0,1.0,5,1,3.0,3.0,?,61.0,49.0,1
0.513490863,0.657612204,0,66.14310399,1.0,2.0,1,2,2.0,2.0,0,66.0,69.0,0
0.538015829,0.254194441,-1,63.66708593,0.0,1.0,2,1,2.0,1.0,1,?,31.0,0
0.506862497,0.732398272,1,66.64528899,1.0,2.0,2,4,1.0,1.0,1,104.0,37.0,0
0.539579925,0.166375753,1,57.58073896,2.0,?,2,3,3.0,3.0,0,33.0,18.0, ?
0.642499107,0.115361769,0,74.91286555,0.0,1.0,4,4,?,3.0,1,23.0,71.0,0
0.853245293,0.741017606,1,54.89060158,3.0,2.0,2,4,2.0,2.0,0,26.0,59.0,1
0.544078208,0.787183972,?,65.37706005,?,0.0,5,3,2.0,2.0,1,44.0,53.0,1
0.15441843,0.698292974,-1,?,1.0,1.0,5,2,2.0,3.0,1,27.0,36.0,1
0.787673932,?,1,56.79088197,4.0,2.0,4,5,3.0,2.0,1,86.0,40.0,1
0.766419197,0.518703228,1,63.92938002,?,3.0,2,2,2.0,0.0,1,42.0,26.0,1
0.676488896,0.52403913,0,56.24434761,-1.0,1.0,3,3,3.0,2.0,0,28.0,27.0,0
0.134704773,0.535365904,0,72.38541502,1.0,1.0,4,1,1.0,2.0,1,33.0,44.0,1
0.418038943,-0.032260162,1,69.04660235,2.0,4.0,1,4,2.0,2.0,0,60.0,22.0,0
0.4053524,0.365301154,-1,56.0639619,2.0,1.0,3,5,1.0,4.0,1,?,60.0,1
0.556639129,0.646262554,1,73.12881366,1.0,0.0,?,1,?,1.0,1,?,54.0, ?
0.234401939,0.674497225,-1,72.21790546,3.0,2.0,5,5,3.0,2.0,0,37.0,56.0,1
0.65930466,1.043353552,0,69.30894581,3.0,3.0,4,3,1.0,?,1,27.0,19.0,1
0.157656829,0.61219338,-1,72.45895407,3.0,0.0,4,?,3.0,4.0,0,35.0,82.0,1
0.537285735,0.271654895,1,57.37309757,2.0,2.0,2,1,2.0,2.0,0,33.0,67.0,1
0.430647445,0.621603519,1,52.450843,0.0,1.0,?,?,3.0,1.0,0,69.0,15.0,1
0.426563109,0.663769754,-1,69.96175279,2.0,2.0,2,5,?,1.0,0,52.0,43.0,1
0.807363602,?,0,67.86500199,3.0,2.0,3,3,4.0,2.0,1,51.0,28.0,1
0.328997276,0.57719578,0,74.41688178,3.0,1.0,1,5,4.0,2.0,0,69.0,28.0,1
0.575168014,0.630456859,0,61.62998912,3.0,2.0,1,3,1.0,2.0,1,64.0,19.0,1
0.394440247,0.165040125,-1,69.2016095,1.0,1.0,4,5,3.0,?,0,82.0,46.0,1
0.674672059,0.710012351,1,68.77233361,1.0,2.0,1,2,4.0,3.0,1,27.0,43.0,0
0.604215113,0.403632141,0,67.41220156,1.0,2.0,4,3,3.0,2.0,1,72.0,59.0,0
0.560084746,0.566141231,-1,67.71087856,0.0,2.0,4,1,1.0,2.0,1,90.0,51.0,0
0.370863801,0.791350851,-1,55.33734292,3.0,1.0,4,3,4.0,2.0,0,85.0,47.0,1
0.904070274,0.258840166,-1,?,2.0,3.0,4,4,2.0,2.0,0,26.0,43.0,1
0.802577285,0.444388768,0,56.16279676,2.0,-2.0,1,1,4.0,2.0,0,-5.0,43.0,1
0.522584054,0.786796116,0,67.83504658,0.0,1.0,5,3,2.0,3.0,1,31.0,70.0,0
0.629498253,0.729336979,0,52.68746324,2.0,3.0,5,4,2.0,2.0,?,39.0,52.0,1
0.628244058,0.38061633,-1,56.81586992,2.0,1.0,2,4,2.0,3.0,0,?,92.0,1
0.753546158,0.302722074,-1,65.86038365,1.0,2.0,5,3,3.0,4.0,0,64.0,42.0,0
0.535283168,?,1,59.83793263,1.0,2.0,2,5,?,1.0,1,?,45.0,0
0.842280702,0.70466047,-1,57.98456756,-1.0,2.0,5,4,2.0,2.0,1,20.0,52.0,0
0.211277232,0.291950573,0,60.0132578,1.0,-1.0,5,5,2.0,2.0,0,?,22.0,1
0.661660404,0.652282598,0,61.26188303,2.0,1.0,2,1,1.0,3.0,1,58.0,51.0,1
0.211193155,0.481987495,0,62.40502235,3.0,2.0,3,4,2.0,3.0,1,27.0,75.0,1
0.519295568,0.494977744,-1,?,3.0,3.0,5,1,5.0,2.0,1,47.0,47.0,1
0.494704989,1.080197995,-1,68.3584414,1.0,2.0,5,3,4.0,3.0,1,15.0,24.0,0
0.276416381,0.289042704,-1,66.2062639,?,2.0,4,1,3.0,4.0,0,50.0,61.0,1
0.885642124,0.344689141,-1,59.04475553,1.0,2.0,4,5,1.0,3.0,0,50.0,-9.0,1
0.536639604,0.581357111,-1,71.44800226,1.0,2.0,3,1,3.0,2.0,?,38.0,72.0,0
0.391309703,0.521744718,0,58.93233176,1.0,-1.0,2,1,3.0,3.0,0,2.0,37.0,1
0.360420542,0.289545667,0,61.74835252,3.0,1.0,3,?,4.0,2.0,0,69.0,42.0,1
0.540724932,0.297467753,1,73.2213407,1.0,1.0,4,5,2.0,2.0,0,36.0,65.0,1
0.14100782,0.161070152,-1,56.77380684,-1.0,2.0,1,4,2.0,3.0,?,36.0,13.0,1
0.549918906,0.272460195,-1,51.32097878,2.0,2.0,4,4,4.0,4.0,0,12.0,70.0,1
0.449050612,0.70391146,-1,71.86998963,1.0,1.0,3,4,2.0,1.0,?,47.0,81.0,1
0.684150893,0.591320899,0,70.22787483,1.0,3.0,5,2,2.0,2.0,1,58.0,44.0,0
0.715510218,0.72574449,0,61.80916442,1.0,2.0,2,2,6.0,3.0,0,?,75.0,0
0.453764796,0.408969306,0,63.23357587,0.0,2.0,?,3,2.0,2.0,1,84.0,4.0,1
0.576652669,0.712605936,-1,73.2203628,1.0,0.0,5,4,2.0,3.0,1,60.0,40.0,1
0.321586973,0.293539302,-1,58.81657182,1.0,2.0,?,4,2.0,2.0,0,56.0,38.0,0
0.216131959,?,0,?,1.0,2.0,2,4,3.0,2.0,0,67.0,42.0,0
0.321856002,0.558160147,1,?,4.0,?,4,2,4.0,1.0,0,72.0,80.0, ?
0.507696929,?,1,56.59123441,0.0,2.0,4,4,?,2.0,0,71.0,68.0,0
0.176576434,0.047710076,-1,55.77946846,4.0,2.0,5,4,3.0,1.0,0,67.0,24.0,1
0.389116833,0.597689045,1,57.86346029,1.0,3.0,4,4,2.0,5.0,0,46.0,56.0,0
0.54641526,0.508712547,1,57.46706627,0.0,1.0,4,3,3.0,3.0,1,47.0,51.0,0
0.291748052,0.313047227,0,47.69407098,2.0,2.0,5,3,0.0,2.0,1,35.0,50.0,1
0.272476267,0.351606924,-1,62.39810995,3.0,1.0,4,4,3.0,3.0,1,43.0,41.0,1
0.594088537,0.402038551,1,?,3.0,3.0,5,1,3.0,2.0,0,35.0,71.0,1
0.875833973,0.315139742,0,58.54912757,?,1.0,2,3,2.0,3.0,1,37.0,20.0,1
0.770441734,0.765767726,0,54.31713604,2.0,3.0,?,3,3.0,3.0,1,9.0,25.0,1
0.724266443,0.198515048,1,55.78186895,2.0,1.0,4,4,2.0,0.0,1,10.0,32.0,1
0.279966225,0.4664262,-1,75.48218712,0.0,1.0,2,2,1.0,1.0,0,42.0,65.0,0
1.022598279,0.616148073,-1,61.22307782,2.0,2.0,1,2,2.0,2.0,0,41.0,54.0,1
0.46158555,0.354273854,1,73.46687562,?,1.0,?,4,2.0,3.0,1,50.0,49.0,1
0.324150232,0.549060675,0,51.12420896,1.0,3.0,4,2,1.0,3.0,0,43.0,33.0,0
0.423049632,0.656322354,0,72.26928564,1.0,1.0,1,4,4.0,1.0,0,21.0,28.0,1
0.753363852,0.406553498,0,69.69933617,0.0,3.0,4,4,6.0,2.0,1,45.0,40.0,0
0.565694527,0.511711127,1,62.06101158,1.0,2.0,5,4,1.0,3.0,1,48.0,11.0,1
0.32394374,0.350793312,-1,79.65469928,3.0,0.0,4,4,3.0,4.0,1,71.0,56.0,1
?,0.574188254,0,?,2.0,0.0,?,2,4.0,1.0,0,65.0,37.0,1
0.34950112,0.220938695,0,62.12183127,3.0,3.0,4,3,1.0,1.0,1,5.0,47.0,1
0.471188234,0.70565253,0,66.70769214,3.0,1.0,?,5,4.0,3.0,0,70.0,33.0,1
0.415961433,0.500439838,?,66.37509325,0.0,2.0,2,4,2.0,?,1,75.0,54.0, ?
0.120076133,0.478199474,0,54.37268194,1.0,1.0,4,2,4.0,3.0,0,?,70.0,1
0.967258679,0.52994867,0,59.81840386,0.0,3.0,5,3,2.0,2.0,1,38.0,58.0,0
0.303789255,0.366633924,-1,56.71836029,2.0,2.0,2,3,2.0,3.0,0,53.0,19.0,1
0.475340745,0.46184001,?,67.63898269,1.0,1.0,3,3,2.0,2.0,1,44.0,60.0, ?
0.631892552,0.416072028,0,60.20754824,3.0,2.0,3,1,3.0,4.0,0,45.0,54.0,1
0.33232299,0.537495508,1,94.20764122,1.0,1.0,5,3,3.0,4.0,0,90.0,70.0,1
0.375878073,0.456230968,-1,63.72208044,0.0,0.0,5,5,2.0,5.0,1,68.0,84.0,1
0.838059177,-0.004318524,-1,?,1.0,1.0,?,5,1.0,3.0,?,26.0,17.0,1
0.861814461,0.75989786,-1,63.76276723,1.0,2.0,5,3,2.0,2.0,0,52.0,51.0,0
?,0.532599241,-1,66.08103636,?,1.0,2,1,4.0,2.0,0,47.0,113.0,1
0.349660017,0.892473492,1,73.09014016,0.0,?,?,4,3.0,3.0,1,38.0,79.0,0
0.618710208,0.352401719,0,73.49227886,2.0,2.0,4,5,0.0,1.0,0,39.0,64.0,1
0.861058362,0.422668214,0,62.23866721,2.0,4.0,5,2,2.0,2.0,1,45.0,66.0,0
0.772117491,0.740847235,0,71.40978091,1.0,3.0,?,1,2.0,3.0,1,74.0,37.0,0
0.700376092,0.692388425,0,71.20993873,1.0,0.0,4,3,?,3.0,0,75.0,62.0,1
0.35972705,0.502871948,-1,67.7204024,1.0,2.0,2,4,4.0,2.0,1,?,71.0,0
0.320848248,0.481534868,-1,62.71346579,3.0,1.0,5,4,2.0,3.0,0,53.0,54.0,1
0.721569175,0.669288899,0,65.35747272,1.0,2.0,4,5,2.0,2.0,0,36.0,46.0,0
0.303974192,0.473679482,0,66.39098506,1.0,3.0,5,3,2.0,3.0,0,56.0,60.0,0
0.40902976,0.597952478,-1,68.20831989,3.0,2.0,?,5,3.0,3.0,1,64.0,56.0,1
0.492202198,0.308856191,1,68.4183958,2.0,2.0,2,4,1.0,2.0,0,45.0,73.0,1
0.439233719,0.468886984,-1,84.61805534,?,1.0,?,2,2.0,3.0,1,41.0,41.0,1
0.404211533,0.49914149,1,58.37286944,2.0,2.0,1,3,4.0,3.0,1,61.0,30.0,1
0.36533879,0.985426267,?,67.66695564,2.0,1.0,3,5,2.0,2.0,1,45.0,48.0,1
0.918340739,0.6461479,0,71.27431155,1.0,1.0,2,4,2.0,1.0,0,?,43.0,1
0.366195381,0.353470501,-1,62.00498871,0.0,0.0,1,4,2.0,3.0,0,44.0,72.0,1
0.747372502,0.747162007,1,67.88157605,1.0,0.0,?,4,4.0,4.0,1,48.0,72.0, ?
0.412131678,0.507405898,0,53.85194076,2.0,3.0,2,5,1.0,3.0,0,58.0,63.0,1
0.514731562,?,-1,63.81092912,1.0,1.0,3,5,2.0,3.0,0,81.0,35.0, ?
0.370386262,0.318896204,0,69.11767131,1.0,2.0,2,2,3.0,3.0,0,71.0,23.0,1
0.442450146,0.642704503,0,53.29976697,2.0,0.0,5,3,3.0,3.0,1,53.0,112.0,1
0.532004357,0.808184682,0,78.54820339,?,1.0,5,5,2.0,3.0,0,28.0,48.0,1
0.579049151,0.475686995,1,71.72562894,1.0,1.0,4,1,4.0,3.0,0,67.0,41.0,1
0.475144099,0.405407863,-1,?,2.0,1.0,2,4,3.0,2.0,1,77.0,60.0,1
0.641558368,?,1,62.51203654,?,0.0,3,5,4.0,1.0,0,50.0,49.0,1
0.208448952,0.179453086,0,69.41279801,3.0,1.0,3,1,2.0,3.0,0,10.0,73.0,1
0.447595106,0.150564417,1,58.63553745,1.0,0.0,1,4,3.0,1.0,1,52.0,43.0,0
0.429357572,0.870080905,1,63.95344538,3.0,2.0,1,?,4.0,3.0,1,87.0,88.0,1
0.714936442,0.441175669,-1,70.25223147,2.0,3.0,3,5,3.0,3.0,0,22.0,19.0,1
0.871241469,0.686421838,-1,67.63273899,3.0,1.0,2,4,2.0,3.0,1,56.0,23.0,1
0.757393269,0.104476104,1,62.57357507,1.0,3.0,4,3,2.0,3.0,1,60.0,52.0,0
0.012940731,0.156013801,1,78.41427556,0.0,1.0,3,4,2.0,3.0,0,90.0,12.0,1
0.118092663,0.216367984,-1,65.57013006,1.0,1.0,3,5,1.0,3.0,1,44.0,54.0,1
0.296197487,0.45150407,?,63.54992332,1.0,3.0,3,2,5.0,3.0,1,12.0,78.0, ?
0.698963104,0.489388949,1,62.77019878,0.0,2.0,1,3,4.0,3.0,0,?,61.0,0
0.415584115,0.785040767,1,77.59711527,1.0,3.0,1,3,3.0,3.0,0,52.0,12.0,1
0.699688822,0.42314174,?,71.19803885,1.0,0.0,5,3,1.0,2.0,1,51.0,57.0, ?
0.773190519,0.2600019,0,64.9177393,2.0,1.0,4,4,2.0,4.0,1,49.0,74.0,1
0.706210059,0.380021001,0,58.83291847,3.0,2.0,4,2,2.0,2.0,?,29.0,30.0,1
0.547239653,1.002856676,0,50.56992599,2.0,2.0,1,5,4.0,4.0,1,92.0,35.0,1
0.522610204,0.392289211,-1,59.91606112,1.0,0.0,2,1,2.0,4.0,1,45.0,26.0,1
0.498949326,0.51694387,0,62.46554411,1.0,2.0,2,2,2.0,1.0,1,65.0,63.0,0
0.166868149,0.507939793,1,70.767339,1.0,0.0,5,2,1.0,2.0,1,?,69.0,1
0.574974004,0.609010342,?,67.86836274,1.0,?,?,4,3.0,4.0,0,60.0,32.0,0
0.178554197,0.258944269,0,72.94695683,-1.0,2.0,4,5,2.0,3.0,0,63.0,53.0,0
0.732999527,0.568500298,-1,?,3.0,2.0,5,3,?,2.0,0,29.0,51.0,1
0.506329054,0.2623075,0,60.54194753,1.0,2.0,5,1,2.0,3.0,1,47.0,21.0,0
0.544463545,0.709215401,-1,72.50963091,1.0,1.0,2,3,?,4.0,0,80.0,59.0,1
0.653971757,0.588243081,-1,63.82465479,2.0,3.0,3,2,2.0,2.0,1,30.0,63.0,1
0.81827892,0.523696812,0,78.02227597,1.0,0.0,2,5,2.0,4.0,0,64.0,65.0,1
0.480194379,0.570903917,1,55.80950767,1.0,2.0,2,5,1.0,3.0,0,57.0,77.0,0
0.199333675,0.470755676,1,74.19835177,1.0,1.0,5,5,2.0,2.0,0,44.0,38.0,1
0.37389015,0.419406421,0,52.81905485,1.0,1.0,2,1,4.0,0.0,0,54.0,34.0,1
0.634833942,0.015416745,-1,60.50898179,1.0,2.0,4,2,2.0,4.0,1,27.0,36.0,0
0.525510906,0.512571449,1,65.64982462,1.0,2.0,5,2,2.0,2.0,1,41.0,64.0,0
0.414950418,0.592348951,1,65.58030378,1.0,0.0,5,1,3.0,2.0,1,35.0,87.0,1
0.665193388,0.476482797,1,62.38713033,1.0,2.0,4,4,3.0,1.0,0,67.0,29.0,1
0.626340561,0.781297837,0,71.08777716,1.0,2.0,3,1,1.0,1.0,1,?,61.0,0
0.733424217,0.538266691,-1,76.56152207,2.0,2.0,4,4,1.0,1.0,0,47.0,25.0,1
0.418091429,0.372160077,1,53.66000787,2.0,1.0,5,1,3.0,3.0,0,49.0,50.0,1
0.531705769,0.703615696,1,73.17214579,1.0,2.0,1,3,3.0,1.0,0,69.0,39.0,0
0.043659179,0.713827972,1,53.20028162,2.0,1.0,5,1,1.0,2.0,0,34.0,66.0,1
0.568586155,0.487293665,0,61.28108422,?,1.0,2,2,2.0,2.0,1,74.0,64.0,1
0.863633071,0.517362397,0,?,?,2.0,4,2,5.0,4.0,1,26.0,79.0,1
0.721891499,0.929873122,-1,78.98206196,1.0,2.0,1,5,3.0,4.0,0,50.0,45.0,0
0.580092216,0.474367425,0,67.63051919,?,1.0,3,3,2.0,2.0,1,67.0,13.0,1
0.566989613,0.604875352,1,70.86566294,1.0,1.0,4,3,4.0,3.0,0,60.0,?,1
0.470529979,0.593036318,-1,64.65204756,2.0,1.0,5,3,4.0,3.0,1,78.0,55.0,1
0.384326812,0.698392426,1,63.88192767,3.0,2.0,3,1,3.0,2.0,0,51.0,67.0,1
0.601705074,0.388744758,-1,63.373325,1.0,1.0,4,1,2.0,1.0,?,60.0,46.0,1
0.385473369,0.356916697,-1,71.39278862,3.0,0.0,2,3,1.0,2.0,0,?,45.0,1
0.242167173,0.475357922,0,?,2.0,2.0,1,2,3.0,2.0,?,75.0,62.0,1
0.540277833,0.365349663,-1,53.04793877,0.0,2.0,3,1,3.0,3.0,1,?,61.0,0
0.659876114,0.877725193,0,68.73947255,1.0,0.0,1,3,4.0,3.0,1,79.0,?,1
0.483368165,0.573468983,-1,67.33281884,1.0,1.0,4,?,3.0,1.0,1,?,42.0,1
0.43561485,0.728729683,0,52.22901974,2.0,1.0,3,3,1.0,4.0,?,32.0,61.0,1
0.534297857,0.491661603,-1,70.39467237,2.0,0.0,2,3,4.0,2.0,1,42.0,37.0,1
0.914556063,0.524937896,0,69.30757183,1.0,3.0,5,5,1.0,?,1,69.0,19.0,1
0.740749671,0.256859115,0,62.21560795,1.0,0.0,3,5,2.0,1.0,0,27.0,55.0,0
0.041226645,0.493339846,?,58.84997599,3.0,2.0,5,5,3.0,3.0,0,?,89.0,1
0.61009609,0.571013272,1,56.30793386,1.0,?,2,?,2.0,2.0,0,52.0,29.0,0
0.192461791,0.419796349,0,53.84809239,1.0,1.0,2,2,2.0,3.0,1,?,?,1
0.652059807,0.576819164,0,49.21407198,1.0,4.0,1,2,?,2.0,0,37.0,46.0,0
0.795794858,0.581654847,?,60.95195903,2.0,2.0,1,1,1.0,3.0,1,43.0,47.0,1
0.489350071,0.418540545,0,73.10756173,1.0,2.0,2,3,3.0,1.0,0,13.0,46.0,0
0.292525708,0.395835901,0,73.84122286,1.0,0.0,1,3,2.0,3.0,0,40.0,46.0,1
0.604331128,0.373744701,0,63.37079854,2.0,0.0,2,1,2.0,2.0,1,69.0,28.0,1
0.505657604,0.391979102,1,62.68105865,1.0,1.0,1,4,4.0,2.0,0,66.0,48.0,1
0.555486443,0.340654091,1,?,0.0,2.0,1,4,3.0,4.0,1,34.0,35.0,0
0.397287124,0.428070206,1,56.50527928,3.0,?,5,4,2.0,1.0,0,44.0,?, ?
0.605100008,0.637686139,1,71.37590995,4.0,2.0,4,4,2.0,2.0,1,62.0,39.0,1
0.56269506,0.344236687,1,68.03508666,2.0,0.0,3,3,3.0,4.0,0,44.0,63.0,1
0.506862283,0.639504381,-1,54.09837194,1.0,3.0,1,5,1.0,3.0,0,79.0,72.0,0
